Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00004211,PROD00004211,USER00004211,2024-05-23,2024-03-22,Home,403.68,3,Not as described,Returned,-62.0,18,Female,City26,Gift Card,Express,10.21
ORD00004212,PROD00004212,USER00004212,2024-07-29,,Toys,204.83,4,,Not Returned,,63,Female,City42,Credit Card,Next-Day,34.03
ORD00004213,PROD00004213,USER00004213,2024-02-03,2024-06-29,Electronics,359.59,4,Wrong item,Returned,147.0,54,Female,City88,PayPal,Standard,36.57
ORD00004214,PROD00004214,USER00004214,2024-11-12,2024-09-22,Clothing,495.41,4,Changed mind,Returned,-51.0,25,Male,City59,Credit Card,Standard,15.58
ORD00004215,PROD00004215,USER00004215,2023-06-22,,Books,469.02,4,,Not Returned,,42,Male,City4,Gift Card,Standard,43.84
ORD00004216,PROD00004216,USER00004216,2023-01-14,,Electronics,225.05,2,,Not Returned,,45,Male,City20,Gift Card,Next-Day,12.86
ORD00004217,PROD00004217,USER00004217,2023-04-10,,Electronics,284.96,4,,Not Returned,,58,Male,City52,Debit Card,Express,8.12
ORD00004218,PROD00004218,USER00004218,2023-03-11,,Electronics,467.01,3,,Not Returned,,18,Female,City70,PayPal,Standard,33.66
ORD00004219,PROD00004219,USER00004219,2024-06-09,2023-09-21,Home,310.12,4,Not as described,Returned,-262.0,56,Male,City62,Debit Card,Next-Day,29.68
ORD00004220,PROD00004220,USER00004220,2024-05-23,2024-02-28,Books,498.75,4,Changed mind,Returned,-85.0,45,Male,City86,Debit Card,Standard,12.46
ORD00004221,PROD00004221,USER00004221,2024-02-19,,Toys,269.52,2,,Not Returned,,20,Female,City87,Gift Card,Next-Day,14.9
ORD00004222,PROD00004222,USER00004222,2023-08-15,,Toys,344.53,2,,Not Returned,,58,Male,City78,PayPal,Express,42.36
ORD00004223,PROD00004223,USER00004223,2023-06-05,,Home,217.67,1,,Not Returned,,42,Female,City38,PayPal,Standard,24.97
ORD00004224,PROD00004224,USER00004224,2024-02-06,,Clothing,23.69,3,,Not Returned,,57,Female,City2,Gift Card,Next-Day,25.92
ORD00004225,PROD00004225,USER00004225,2024-07-19,,Electronics,10.18,3,,Not Returned,,51,Male,City32,Debit Card,Standard,32.52
ORD00004226,PROD00004226,USER00004226,2024-02-06,,Home,332.79,3,,Not Returned,,18,Male,City22,Debit Card,Express,47.76
ORD00004227,PROD00004227,USER00004227,2023-01-08,,Electronics,281.99,2,,Not Returned,,24,Female,City34,Gift Card,Express,27.33
ORD00004228,PROD00004228,USER00004228,2024-01-09,,Toys,264.39,5,,Not Returned,,41,Female,City98,Credit Card,Express,28.81
ORD00004229,PROD00004229,USER00004229,2024-11-20,,Toys,157.97,4,,Not Returned,,52,Male,City30,PayPal,Standard,16.12
ORD00004230,PROD00004230,USER00004230,2024-07-23,2024-01-22,Electronics,181.42,1,Wrong item,Returned,-183.0,68,Male,City26,Gift Card,Standard,21.04
ORD00004231,PROD00004231,USER00004231,2024-07-14,2023-06-15,Electronics,361.83,1,Defective,Returned,-395.0,24,Male,City18,PayPal,Next-Day,23.74
ORD00004232,PROD00004232,USER00004232,2023-01-16,2023-10-25,Clothing,10.68,3,Wrong item,Returned,282.0,69,Female,City58,Gift Card,Standard,46.93
ORD00004233,PROD00004233,USER00004233,2023-09-22,,Books,186.45,2,,Not Returned,,46,Female,City61,Gift Card,Express,7.42
ORD00004234,PROD00004234,USER00004234,2024-02-04,2024-08-24,Books,240.85,5,Changed mind,Returned,202.0,58,Female,City72,Debit Card,Express,16.84
ORD00004235,PROD00004235,USER00004235,2023-08-30,2024-03-16,Toys,401.76,3,Not as described,Returned,199.0,31,Female,City20,Gift Card,Express,28.58
ORD00004236,PROD00004236,USER00004236,2024-04-12,,Electronics,412.71,1,,Not Returned,,49,Female,City18,PayPal,Express,0.29
ORD00004237,PROD00004237,USER00004237,2024-04-05,2023-04-02,Electronics,204.47,3,Defective,Returned,-369.0,48,Male,City54,Credit Card,Standard,13.71
ORD00004238,PROD00004238,USER00004238,2024-05-17,2024-03-26,Clothing,313.98,5,Not as described,Returned,-52.0,23,Female,City24,Gift Card,Next-Day,49.9
ORD00004239,PROD00004239,USER00004239,2023-05-15,2024-01-24,Books,248.1,4,Wrong item,Returned,254.0,31,Female,City15,Gift Card,Next-Day,5.94
ORD00004240,PROD00004240,USER00004240,2023-02-14,2023-04-09,Toys,214.73,4,Changed mind,Returned,54.0,38,Female,City65,Debit Card,Next-Day,11.83
ORD00004241,PROD00004241,USER00004241,2024-07-29,2024-02-02,Home,387.74,2,Changed mind,Returned,-178.0,65,Male,City96,Credit Card,Express,14.24
ORD00004242,PROD00004242,USER00004242,2024-09-20,2023-04-12,Clothing,265.85,1,Not as described,Returned,-527.0,61,Male,City56,Gift Card,Next-Day,22.23
ORD00004243,PROD00004243,USER00004243,2023-07-07,2023-08-01,Books,282.86,3,Wrong item,Returned,25.0,41,Female,City51,PayPal,Standard,40.77
ORD00004244,PROD00004244,USER00004244,2023-12-15,,Electronics,252.4,3,,Not Returned,,23,Male,City14,Gift Card,Next-Day,0.93
ORD00004245,PROD00004245,USER00004245,2023-03-05,,Books,436.31,3,,Not Returned,,32,Female,City35,PayPal,Next-Day,1.02
ORD00004246,PROD00004246,USER00004246,2024-08-17,,Toys,242.03,4,,Not Returned,,58,Male,City20,PayPal,Next-Day,45.38
ORD00004247,PROD00004247,USER00004247,2023-10-16,,Books,226.82,4,,Not Returned,,43,Male,City92,Debit Card,Next-Day,5.53
ORD00004248,PROD00004248,USER00004248,2023-12-07,,Home,484.09,3,,Not Returned,,36,Female,City23,Gift Card,Next-Day,46.37
ORD00004249,PROD00004249,USER00004249,2023-09-14,2023-10-11,Toys,493.12,3,Not as described,Returned,27.0,61,Male,City39,Credit Card,Express,7.19
ORD00004250,PROD00004250,USER00004250,2023-02-01,,Home,134.61,1,,Not Returned,,53,Male,City93,PayPal,Express,23.14
ORD00004251,PROD00004251,USER00004251,2024-11-28,,Clothing,427.34,2,,Not Returned,,63,Male,City72,Credit Card,Express,2.13
ORD00004252,PROD00004252,USER00004252,2023-06-01,2023-12-14,Toys,432.99,4,Defective,Returned,196.0,29,Male,City51,Debit Card,Standard,24.64
ORD00004253,PROD00004253,USER00004253,2023-10-07,2024-05-12,Books,473.15,3,Wrong item,Returned,218.0,59,Female,City89,Debit Card,Standard,13.95
ORD00004254,PROD00004254,USER00004254,2023-01-09,,Home,395.95,2,,Not Returned,,35,Male,City53,Credit Card,Next-Day,3.44
ORD00004255,PROD00004255,USER00004255,2023-01-24,2023-10-30,Toys,216.98,2,Not as described,Returned,279.0,62,Male,City96,PayPal,Express,2.38
ORD00004256,PROD00004256,USER00004256,2024-08-04,2023-10-16,Books,45.45,1,Changed mind,Returned,-293.0,69,Male,City42,Debit Card,Next-Day,2.18
ORD00004257,PROD00004257,USER00004257,2024-01-23,,Electronics,423.65,4,,Not Returned,,57,Male,City89,Gift Card,Express,12.38
ORD00004258,PROD00004258,USER00004258,2023-11-07,,Electronics,210.74,3,,Not Returned,,18,Female,City51,Credit Card,Next-Day,1.33
ORD00004259,PROD00004259,USER00004259,2024-04-30,2024-08-08,Home,381.83,1,Changed mind,Returned,100.0,45,Male,City27,PayPal,Express,0.39
ORD00004260,PROD00004260,USER00004260,2023-05-01,2023-01-04,Electronics,183.81,4,Changed mind,Returned,-117.0,52,Male,City98,Gift Card,Next-Day,32.4
ORD00004261,PROD00004261,USER00004261,2023-02-11,,Home,65.15,4,,Not Returned,,29,Female,City89,Debit Card,Next-Day,28.27
ORD00004262,PROD00004262,USER00004262,2024-08-03,,Home,285.96,1,,Not Returned,,34,Female,City32,Debit Card,Standard,2.98
ORD00004263,PROD00004263,USER00004263,2023-12-07,,Clothing,164.15,2,,Not Returned,,59,Female,City7,PayPal,Standard,47.03
ORD00004264,PROD00004264,USER00004264,2024-03-27,2024-05-21,Clothing,91.89,5,Not as described,Returned,55.0,61,Male,City50,Debit Card,Next-Day,3.4
ORD00004265,PROD00004265,USER00004265,2024-06-30,,Electronics,299.54,2,,Not Returned,,61,Male,City26,Credit Card,Next-Day,40.52
ORD00004266,PROD00004266,USER00004266,2024-04-03,2024-08-14,Toys,220.62,5,Not as described,Returned,133.0,68,Female,City14,Gift Card,Next-Day,2.42
ORD00004267,PROD00004267,USER00004267,2024-12-21,,Electronics,49.86,4,,Not Returned,,63,Male,City68,Debit Card,Express,45.89
ORD00004268,PROD00004268,USER00004268,2023-05-20,,Books,139.76,3,,Not Returned,,64,Female,City8,Gift Card,Next-Day,29.77
ORD00004269,PROD00004269,USER00004269,2023-11-30,,Books,383.73,2,,Not Returned,,41,Male,City64,PayPal,Express,25.18
ORD00004270,PROD00004270,USER00004270,2024-09-22,2024-05-22,Books,220.41,1,Changed mind,Returned,-123.0,25,Female,City7,PayPal,Standard,16.06
ORD00004271,PROD00004271,USER00004271,2023-08-02,2023-08-21,Home,205.98,2,Defective,Returned,19.0,20,Female,City79,Credit Card,Express,9.32
ORD00004272,PROD00004272,USER00004272,2024-09-23,2024-06-15,Clothing,88.22,4,Changed mind,Returned,-100.0,39,Male,City38,Credit Card,Express,38.77
ORD00004273,PROD00004273,USER00004273,2024-07-09,2023-06-14,Toys,482.42,5,Changed mind,Returned,-391.0,55,Female,City12,PayPal,Standard,14.45
ORD00004274,PROD00004274,USER00004274,2024-05-27,2023-05-16,Toys,131.6,5,Wrong item,Returned,-377.0,30,Male,City71,Gift Card,Express,29.7
ORD00004275,PROD00004275,USER00004275,2024-02-17,,Home,26.4,5,,Not Returned,,64,Male,City85,PayPal,Standard,27.65
ORD00004276,PROD00004276,USER00004276,2023-12-19,,Electronics,157.71,2,,Not Returned,,36,Female,City4,Debit Card,Next-Day,44.12
ORD00004277,PROD00004277,USER00004277,2024-02-20,2024-01-30,Home,77.4,5,Not as described,Returned,-21.0,36,Male,City27,Credit Card,Express,13.74
ORD00004278,PROD00004278,USER00004278,2024-05-27,,Toys,498.95,2,,Not Returned,,69,Female,City40,Credit Card,Standard,42.22
ORD00004279,PROD00004279,USER00004279,2023-07-27,2024-01-12,Electronics,42.99,5,Defective,Returned,169.0,59,Female,City46,Credit Card,Express,35.92
ORD00004280,PROD00004280,USER00004280,2024-08-20,2024-02-28,Home,295.56,5,Wrong item,Returned,-174.0,49,Male,City53,Credit Card,Standard,30.64
ORD00004281,PROD00004281,USER00004281,2023-02-14,,Clothing,136.4,5,,Not Returned,,42,Male,City74,Gift Card,Standard,48.28
ORD00004282,PROD00004282,USER00004282,2023-11-18,,Books,208.48,2,,Not Returned,,25,Female,City17,PayPal,Next-Day,44.38
ORD00004283,PROD00004283,USER00004283,2023-09-03,,Home,20.69,4,,Not Returned,,58,Male,City68,Debit Card,Express,19.79
ORD00004284,PROD00004284,USER00004284,2024-06-22,2023-08-23,Electronics,491.2,5,Defective,Returned,-304.0,32,Female,City84,Debit Card,Next-Day,13.01
ORD00004285,PROD00004285,USER00004285,2023-07-15,2024-09-15,Home,436.61,5,Wrong item,Returned,428.0,41,Female,City20,Gift Card,Express,47.98
ORD00004286,PROD00004286,USER00004286,2023-09-13,,Home,251.59,3,,Not Returned,,35,Male,City99,Debit Card,Standard,48.62
ORD00004287,PROD00004287,USER00004287,2024-10-15,,Clothing,457.21,1,,Not Returned,,56,Female,City45,Debit Card,Next-Day,25.69
ORD00004288,PROD00004288,USER00004288,2024-04-05,,Toys,62.32,5,,Not Returned,,48,Male,City18,Gift Card,Express,10.46
ORD00004289,PROD00004289,USER00004289,2024-05-28,2023-05-04,Clothing,38.3,3,Changed mind,Returned,-390.0,33,Female,City77,Credit Card,Express,4.66
ORD00004290,PROD00004290,USER00004290,2023-06-19,,Clothing,108.74,4,,Not Returned,,42,Male,City51,PayPal,Standard,11.17
ORD00004291,PROD00004291,USER00004291,2024-09-03,,Electronics,224.28,3,,Not Returned,,18,Female,City81,Gift Card,Standard,38.39
ORD00004292,PROD00004292,USER00004292,2023-03-09,,Books,386.29,1,,Not Returned,,21,Female,City26,PayPal,Next-Day,25.08
ORD00004293,PROD00004293,USER00004293,2024-04-26,,Home,90.32,3,,Not Returned,,40,Female,City97,Debit Card,Standard,13.09
ORD00004294,PROD00004294,USER00004294,2023-08-30,,Books,460.16,5,,Not Returned,,36,Male,City35,Debit Card,Standard,26.15
ORD00004295,PROD00004295,USER00004295,2024-06-26,,Electronics,130.97,4,,Not Returned,,67,Female,City94,Debit Card,Standard,36.0
ORD00004296,PROD00004296,USER00004296,2023-11-05,,Clothing,96.53,1,,Not Returned,,61,Female,City92,Gift Card,Express,14.1
ORD00004297,PROD00004297,USER00004297,2024-09-26,,Electronics,150.68,3,,Not Returned,,22,Female,City16,Gift Card,Standard,4.74
ORD00004298,PROD00004298,USER00004298,2023-01-10,2023-03-27,Clothing,439.04,5,Defective,Returned,76.0,22,Male,City60,Credit Card,Next-Day,41.61
ORD00004299,PROD00004299,USER00004299,2023-05-03,2024-01-05,Clothing,462.95,3,Wrong item,Returned,247.0,54,Male,City90,Debit Card,Standard,48.42
ORD00004300,PROD00004300,USER00004300,2023-10-21,2023-04-27,Books,137.48,3,Not as described,Returned,-177.0,33,Female,City70,Gift Card,Next-Day,9.93
ORD00004301,PROD00004301,USER00004301,2024-11-18,2023-04-15,Home,278.7,4,Not as described,Returned,-583.0,61,Female,City94,Debit Card,Standard,49.22
ORD00004302,PROD00004302,USER00004302,2024-04-21,,Home,207.91,3,,Not Returned,,58,Male,City36,PayPal,Express,46.48
ORD00004303,PROD00004303,USER00004303,2024-10-11,2023-09-05,Toys,135.75,3,Defective,Returned,-402.0,24,Male,City42,Debit Card,Next-Day,34.22
ORD00004304,PROD00004304,USER00004304,2024-03-11,,Books,377.55,1,,Not Returned,,70,Female,City90,Credit Card,Standard,19.55
ORD00004305,PROD00004305,USER00004305,2023-03-13,2023-01-02,Electronics,59.68,4,Not as described,Returned,-70.0,35,Male,City50,PayPal,Standard,20.43
ORD00004306,PROD00004306,USER00004306,2023-03-17,,Toys,453.97,5,,Not Returned,,29,Male,City50,PayPal,Express,7.02
ORD00004307,PROD00004307,USER00004307,2023-03-14,2024-06-20,Toys,85.25,3,Wrong item,Returned,464.0,60,Female,City50,Credit Card,Express,44.63
ORD00004308,PROD00004308,USER00004308,2023-03-12,2024-02-03,Electronics,87.8,4,Not as described,Returned,328.0,24,Female,City99,Debit Card,Next-Day,20.5
ORD00004309,PROD00004309,USER00004309,2023-07-26,,Home,10.04,3,,Not Returned,,64,Male,City98,Gift Card,Standard,10.15
ORD00004310,PROD00004310,USER00004310,2023-12-30,,Clothing,389.06,3,,Not Returned,,43,Female,City15,Gift Card,Express,4.23
ORD00004311,PROD00004311,USER00004311,2023-09-11,,Home,427.92,1,,Not Returned,,45,Male,City25,PayPal,Express,1.77
ORD00004312,PROD00004312,USER00004312,2024-12-07,,Books,376.71,4,,Not Returned,,51,Male,City10,Credit Card,Express,48.34
ORD00004313,PROD00004313,USER00004313,2024-10-20,2024-02-08,Home,18.4,2,Wrong item,Returned,-255.0,60,Female,City37,Debit Card,Express,11.0
ORD00004314,PROD00004314,USER00004314,2024-02-08,,Home,157.88,1,,Not Returned,,25,Female,City56,PayPal,Next-Day,4.21
ORD00004315,PROD00004315,USER00004315,2024-09-13,,Books,230.76,2,,Not Returned,,21,Female,City41,Gift Card,Standard,6.47
ORD00004316,PROD00004316,USER00004316,2023-01-11,2023-05-19,Books,375.25,1,Not as described,Returned,128.0,23,Female,City30,PayPal,Express,18.35
ORD00004317,PROD00004317,USER00004317,2024-08-19,,Home,456.01,5,,Not Returned,,26,Male,City58,PayPal,Standard,0.84
ORD00004318,PROD00004318,USER00004318,2024-06-09,,Toys,207.92,3,,Not Returned,,60,Male,City69,Credit Card,Standard,18.53
ORD00004319,PROD00004319,USER00004319,2024-07-12,2024-09-08,Clothing,7.82,4,Changed mind,Returned,58.0,47,Female,City33,Debit Card,Standard,2.73
ORD00004320,PROD00004320,USER00004320,2024-09-21,,Toys,441.05,4,,Not Returned,,30,Female,City25,Credit Card,Standard,22.76
ORD00004321,PROD00004321,USER00004321,2023-03-25,2024-09-02,Toys,201.11,5,Not as described,Returned,527.0,38,Female,City75,PayPal,Next-Day,18.53
ORD00004322,PROD00004322,USER00004322,2024-03-05,2023-05-30,Clothing,230.89,3,Not as described,Returned,-280.0,19,Female,City58,PayPal,Standard,4.0
ORD00004323,PROD00004323,USER00004323,2023-01-20,,Home,395.2,3,,Not Returned,,64,Male,City73,Debit Card,Express,1.81
ORD00004324,PROD00004324,USER00004324,2024-02-03,2023-12-14,Toys,369.67,4,Defective,Returned,-51.0,56,Female,City54,Credit Card,Standard,49.89
ORD00004325,PROD00004325,USER00004325,2023-07-01,,Clothing,121.7,3,,Not Returned,,53,Female,City39,Gift Card,Standard,35.63
ORD00004326,PROD00004326,USER00004326,2024-05-17,2023-07-03,Electronics,75.83,3,Wrong item,Returned,-319.0,70,Female,City19,Credit Card,Express,12.77
ORD00004327,PROD00004327,USER00004327,2024-05-31,2023-05-20,Clothing,124.05,2,Not as described,Returned,-377.0,64,Male,City74,PayPal,Express,8.35
ORD00004328,PROD00004328,USER00004328,2024-08-02,2023-06-28,Clothing,100.61,4,Changed mind,Returned,-401.0,26,Female,City77,Credit Card,Next-Day,9.66
ORD00004329,PROD00004329,USER00004329,2024-03-14,2023-10-05,Home,323.26,1,Not as described,Returned,-161.0,41,Male,City65,PayPal,Next-Day,48.45
ORD00004330,PROD00004330,USER00004330,2023-06-01,,Electronics,361.15,5,,Not Returned,,23,Female,City21,Gift Card,Express,48.14
ORD00004331,PROD00004331,USER00004331,2024-05-18,,Toys,96.22,1,,Not Returned,,25,Female,City73,Credit Card,Standard,15.24
ORD00004332,PROD00004332,USER00004332,2023-04-04,2024-03-11,Electronics,248.95,2,Changed mind,Returned,342.0,55,Female,City59,Debit Card,Standard,4.04
ORD00004333,PROD00004333,USER00004333,2023-11-29,2024-06-02,Electronics,499.17,4,Defective,Returned,186.0,70,Female,City91,Credit Card,Express,35.03
ORD00004334,PROD00004334,USER00004334,2023-04-05,,Toys,41.42,3,,Not Returned,,66,Female,City28,PayPal,Next-Day,18.86
ORD00004335,PROD00004335,USER00004335,2023-01-19,2023-04-01,Toys,271.43,4,Wrong item,Returned,72.0,49,Female,City83,Credit Card,Standard,22.74
ORD00004336,PROD00004336,USER00004336,2023-12-24,,Home,250.04,2,,Not Returned,,40,Female,City30,PayPal,Standard,13.56
ORD00004337,PROD00004337,USER00004337,2024-07-22,,Books,363.64,2,,Not Returned,,42,Male,City10,Debit Card,Express,12.13
ORD00004338,PROD00004338,USER00004338,2024-02-07,,Electronics,91.4,1,,Not Returned,,70,Female,City67,PayPal,Standard,5.36
ORD00004339,PROD00004339,USER00004339,2023-07-23,2023-02-19,Toys,265.6,1,Defective,Returned,-154.0,46,Female,City90,PayPal,Standard,25.52
ORD00004340,PROD00004340,USER00004340,2024-01-23,2023-11-04,Books,360.39,5,Defective,Returned,-80.0,66,Male,City23,Gift Card,Express,24.66
ORD00004341,PROD00004341,USER00004341,2023-04-24,,Clothing,109.09,1,,Not Returned,,43,Male,City13,Gift Card,Standard,7.32
ORD00004342,PROD00004342,USER00004342,2024-09-18,,Electronics,410.95,4,,Not Returned,,57,Female,City45,Credit Card,Next-Day,19.41
ORD00004343,PROD00004343,USER00004343,2023-06-04,,Home,268.03,1,,Not Returned,,31,Male,City25,Credit Card,Next-Day,2.84
ORD00004344,PROD00004344,USER00004344,2023-06-19,2024-11-23,Home,384.9,2,Defective,Returned,523.0,42,Female,City12,Debit Card,Standard,46.09
ORD00004345,PROD00004345,USER00004345,2024-11-07,2024-06-29,Clothing,313.03,3,Wrong item,Returned,-131.0,31,Female,City44,Gift Card,Standard,10.27
ORD00004346,PROD00004346,USER00004346,2024-02-24,,Clothing,159.63,1,,Not Returned,,29,Male,City52,PayPal,Next-Day,36.56
ORD00004347,PROD00004347,USER00004347,2024-09-21,2024-10-20,Toys,247.74,2,Not as described,Returned,29.0,25,Female,City80,Gift Card,Express,26.81
ORD00004348,PROD00004348,USER00004348,2023-05-04,2023-11-16,Books,360.85,2,Defective,Returned,196.0,67,Male,City36,PayPal,Next-Day,3.81
ORD00004349,PROD00004349,USER00004349,2024-09-24,2024-05-30,Toys,313.39,4,Wrong item,Returned,-117.0,48,Male,City21,Credit Card,Express,49.69
ORD00004350,PROD00004350,USER00004350,2023-06-29,,Books,37.42,4,,Not Returned,,68,Female,City58,Gift Card,Next-Day,22.51
ORD00004351,PROD00004351,USER00004351,2024-02-23,,Toys,97.17,3,,Not Returned,,50,Male,City80,Credit Card,Standard,8.55
ORD00004352,PROD00004352,USER00004352,2023-01-16,,Toys,331.24,3,,Not Returned,,70,Male,City83,Gift Card,Express,18.9
ORD00004353,PROD00004353,USER00004353,2024-07-03,2023-08-03,Electronics,192.36,2,Not as described,Returned,-335.0,68,Female,City81,Gift Card,Express,15.48
ORD00004354,PROD00004354,USER00004354,2023-01-07,2024-10-27,Toys,351.89,3,Defective,Returned,659.0,34,Male,City30,Gift Card,Express,38.08
ORD00004355,PROD00004355,USER00004355,2024-09-15,2023-04-10,Home,191.75,4,Wrong item,Returned,-524.0,28,Male,City48,Credit Card,Standard,25.73
ORD00004356,PROD00004356,USER00004356,2023-02-21,2023-02-04,Home,468.34,3,Wrong item,Returned,-17.0,23,Female,City5,Debit Card,Standard,2.6
ORD00004357,PROD00004357,USER00004357,2023-08-31,,Electronics,485.89,3,,Not Returned,,48,Female,City8,Debit Card,Express,47.94
ORD00004358,PROD00004358,USER00004358,2024-03-19,,Clothing,363.61,4,,Not Returned,,65,Female,City13,PayPal,Standard,23.92
ORD00004359,PROD00004359,USER00004359,2023-04-10,,Home,272.64,3,,Not Returned,,30,Female,City53,Gift Card,Express,45.98
ORD00004360,PROD00004360,USER00004360,2024-01-21,2024-09-23,Books,409.99,4,Defective,Returned,246.0,35,Female,City12,Credit Card,Standard,42.65
ORD00004361,PROD00004361,USER00004361,2024-11-08,,Electronics,226.99,4,,Not Returned,,69,Female,City22,Gift Card,Next-Day,15.3
ORD00004362,PROD00004362,USER00004362,2023-03-06,2023-11-30,Books,478.96,2,Not as described,Returned,269.0,51,Female,City74,Credit Card,Next-Day,10.0
ORD00004363,PROD00004363,USER00004363,2023-08-22,2024-03-25,Books,128.14,2,Changed mind,Returned,216.0,70,Male,City63,Credit Card,Express,23.72
